,Dates,6/30/1995,9/30/1995,12/31/1995,3/31/1996,6/30/1996,9/30/1996,12/31/1996,3/31/1997,6/30/1997,9/30/1997,12/31/1997,3/31/1998,6/30/1998,9/30/1998,12/31/1998,3/31/1999,6/30/1999,9/30/1999,12/31/1999,3/31/2000,6/30/2000,9/30/2000,12/31/2000,3/31/2001,6/30/2001,9/30/2001,12/31/2001,3/31/2002,6/30/2002,9/30/2002,12/31/2002,3/31/2003,6/30/2003,9/30/2003,12/31/2003,3/31/2004,6/30/2004,9/30/2004,12/31/2004,3/31/2005,6/30/2005,9/30/2005,12/31/2005,3/31/2006,6/30/2006,9/30/2006,12/31/2006,3/31/2007,6/30/2007,9/30/2007,12/31/2007,3/31/2008,6/30/2008,9/30/2008,12/31/2008,3/31/2009,6/30/2009,9/30/2009,12/31/2009,3/31/2010,6/30/2010,9/30/2010,12/31/2010,3/31/2011,6/30/2011,9/30/2011,12/31/2011,3/31/2012,6/30/2012,9/30/2012,12/31/2012,3/31/2013,6/30/2013,9/30/2013,12/31/2013,3/31/2014,6/30/2014,9/30/2014,12/31/2014,3/31/2015,6/30/2015,9/30/2015,12/31/2015,3/31/2016,6/30/2016,9/30/2016,12/31/2016,3/31/2017,6/30/2017,9/30/2017,12/31/2017,3/31/2018,6/30/2018,9/30/2018,12/31/2018,
ALXN US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,21.3495,29.7001,2.9948,2.6634,2.2604,1.8874,1.58,0.6317,0.1528,0.5523,1.4588,3.062,3.1171,3.2692,12.9464,14.2668,16.4008,6.4205,188.7686,201.7548,159.6096,43.9776,46.3659,47.5869,48.523,51.1289,55.1047,60.3082,67.3394,76.3317,87.0249,103.0211,86.0078,95.2358,110.7794,71.8285,71.8285,207.2094,152.6535,221.9917,237.5797,437.3049,2048.8716,141.4455,161.8631,183.6758,210.3503,191.7868,203.359,162.9671,116.0048,58.3888,52.4733,14.0438,7.2344,1.5752,1.3043,0.5483,0.6113,0.6022,7.237,0.216,0.1625,0,29.2595,13.0308,8.5984,7.5602,7.129,6.1948,5.8286,6.0968,3.4617,2.8283,5.0121,4.9848,4.5612,42.4367,44.2222,43.2377,42.4334,42.0359,40.8834,37.8258,37.0709,36.5972,36.4826,36.3315,35.0774,36.5536,34.9597,34.9852,,
ALGN US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.2114,1.2876,1.3768,1.4718,0.9814,1.0464,1.0339,8.5245,8.2498,8.8498,7.5542,6.0944,4.8595,3.7351,2.8299,2.1565,1.4872,0.922,0,0,0,0,16.5885,13.7632,8.0818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ALLE US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.366,0.366,0.366,0.3689,0.3689,0.3689,0.3689,21325,6835.6757,83473.3333,1722.5585,5838.9286,5128.2828,1925.3539,1040.4062,947.6527,1257.5601,936.7097,534.8924,388.874,364.3157,327.3476,287.2223,242.5209,220.9174,
AGN US  EQUITY,TOT_DEBT_TO_TOT_EQY,4.2706,2.0085,1.4528,1.3031,1.142,1.0463,1.1544,0.767,0.7279,0.6253,0.5741,0.509,23.4132,22.0698,19.1216,17.3675,14.0266,14.3298,14.3996,11.6907,11.0896,33.1758,34.636,32.8433,30.2579,30.7742,28.9348,26.9597,26.1158,24.7136,23.0907,38.9633,37.4211,36.1972,35.1198,29.297,27.1212,26.9257,26.2703,26.4591,27.3363,28.1658,27.9907,28.2214,27.4202,26.9263,73.269,62.9969,55.5204,54.2851,48.9682,43.4663,41.9953,40.3762,41.6342,40.5066,39.2635,43.2355,48.222,40.1015,39.6625,37.1816,30.9541,30.2724,36.6932,33.0753,28.9965,36.9638,36.2929,33.0795,166.8214,177.2769,179.3589,168.3671,94.9135,90.5687,127.3287,53.3097,54.8115,62.071,59.4805,55.0896,55.5305,54.9622,51.6457,36.5205,43.0033,42.2206,40.193,42.6227,40.732,36.7161,35.5727,33.4417,36.5382,
ADS US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,117.6172,53.0368,52.4008,61.3818,55.5189,57.5052,54.9337,53.9691,48.4297,38.6633,36.7632,55.5509,30.819,26.9164,12.4929,50.26,32.7654,29.3664,47.3887,49.7058,57.9538,54.6686,73.8562,69.5617,136.0956,121.2766,113.9476,110.9514,104.6511,136.9266,324.8283,272.4795,394.0658,669.2549,779.6784,653.4123,653.4123,5213.3174,4216.2082,8096.354,3940.0584,2710.4108,1543.8277,1327.0859,827.3121,672.6803,496.1451,540.191,1074.2125,1570.6908,1261.6665,1192.9216,758.5636,512.8021,568.8881,538.5636,662.8003,668.1564,700.0752,785.6159,927.3324,1074.273,1084.163,1263.3398,1516.0029,1523.498,1473.563,1391.5701,1233.9213,1138.2532,1074.8778,1079.8551,
LNT US  EQUITY,TOT_DEBT_TO_TOT_EQY,89.0672,87.6507,91.3034,80.8538,80.1777,81.5119,88.4052,80.7224,98.0732,94.0542,98.7004,98.7004,99.3578,102.1668,104.9857,99.348,97.7485,89.0421,90.8134,94.6032,108.5959,99.7964,116.3237,131.8046,146.9988,159.2514,128.9509,137.3581,151.0106,168.356,168.356,152.1469,132.0087,103.9679,82.9979,87.9066,88.691,86.0102,89.2527,85.6083,95.8117,83.0278,88.0913,68.0113,66.075,67.6739,58.5069,56.5064,59.7909,63.5787,56.5366,54.819,58.4746,52.625,64.208,64.0073,68.6752,80.7626,89.3159,91.2718,89.4215,86.3288,87.6632,86.4156,86.3,84.9961,87.1859,86.9617,90.5535,87.2728,100.413,100.5705,100.11,97.7512,103.804,100.7783,103.0431,100.2419,107.3644,100.8529,101.3109,100.5524,107.285,102.1415,103.3282,107.6396,118.1849,112.8536,111.2389,111.2857,120.5217,120.589,122.3131,118.5237,124.2034,
ALL US  EQUITY,TOT_DEBT_TO_TOT_EQY,11.2277,10.5673,9.6845,10.9567,11.7491,11.1635,9.7592,9.5395,9.3642,9.1793,10.3667,10.3206,9.2403,9.0212,9.7054,9.2496,8.7605,11.7725,16.2311,14.0104,19.375,18.8953,18.3012,23.8429,23.4832,19.2983,23.9649,23.5963,24.2464,23.4053,24.039,22.345,21.1652,22.6136,24.6827,21.7655,23.4589,25.6631,24.4421,25.1114,23.2351,25.1918,26.2558,27.0966,26.843,24.9054,21.3403,20.6305,26.1642,26.0701,25.8112,27.789,28.7077,33.4101,44.767,46.1169,44.0986,37.989,35.3448,33.6025,32.706,30.6134,31.0229,30.5465,31.4319,32.5832,34.1482,31.5357,31.1065,29.0685,29.4315,31.7959,30.072,29.9182,28.8687,28.048,25.5596,23.2657,23.0452,23.4185,24.1009,25.239,25.588,25.1131,24.8577,24.4101,30.8511,29.9934,29.5242,28.7038,28.1584,29.4153,27.8869,27.2923,30.2693,
GOOGL US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.0967,0.7288,0.4137,0.1193,0.0649,0.0382,0.0074,0.0074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9018,7.4934,6.5833,8.0822,7.6673,7.2302,8.8394,9.5873,9.1227,7.7208,6.8091,6.327,6.3225,6.0074,6.8073,5.4831,5.3018,5.0424,4.8272,4.6814,4.5001,4.338,4.2146,3.2867,2.9365,2.8302,2.7161,2.6671,2.5232,2.6026,3.2968,2.4574,2.3469,2.2587,
GOOG US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.0967,0.7288,0.4137,0.1193,0.0649,0.0382,0.0074,0.0074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9018,7.4934,6.5833,8.0822,7.6673,7.2302,8.8394,9.5873,9.1227,7.7208,6.8091,6.327,6.3225,6.0074,6.8073,5.4831,5.3018,5.0424,4.8272,4.6814,4.5001,4.338,4.2146,3.2867,2.9365,2.8302,2.7161,2.6671,2.5232,2.6026,3.2968,2.4574,2.3469,2.2587,
MO US  EQUITY,TOT_DEBT_TO_TOT_EQY,118.5375,119.9165,113.1641,117.9605,120.727,114.9843,107.1881,118.2601,107.1221,105.7168,94.5241,99.9934,97.7032,90.4955,90.5229,87.0778,90.1575,92.6769,94.5312,86.6292,88.0687,86.9212,194.082,205.3945,87.2454,82.7693,93.5218,98.1535,90.3351,76.9742,97.8024,100.9962,106.0858,97.2277,82.2435,73.7801,76.6605,70.7288,64.7725,67.765,73.0954,63.4334,60.5651,55.6997,49.5927,43.6491,21.4165,58.7939,51.3188,46.5514,25.0714,42.5871,68.3782,21.1824,264.2857,485.9581,380.5745,318.482,291.423,282.9881,267.4276,235.1784,233.2887,222.1939,293.2305,307.2503,368.4791,366.4079,317.7577,355.7549,433.1461,384.9653,413.2815,370.5106,349.5545,337.4005,316.0831,323.4628,482.5287,542.5839,495.55,443.107,441.4777,461.4004,403.8062,465.2363,108.3522,112.8689,111.4795,113.7965,90.1154,90.0415,87.7802,89.5005,173.631,
AMZN US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.3973,0.4837,273.5196,390.3062,844.7843,189.7927,251.4138,1987.4998,255.513,351.2482,556.0581,8404.3748,8404.3748,8404.3748,8404.3748,8404.3748,8404.3748,8404.3748,8404.3748,8404.3748,8404.3748,8404.3748,8404.3748,8404.3748,8404.3748,8404.3748,8404.3748,8404.3748,8404.3748,8404.3748,8404.3748,8404.3748,8404.3748,25500,620.3252,389.1975,356.9191,701.0204,301.1601,354.3909,231.2727,167.2799,110.6934,93.4014,39.1928,17.2141,24.8503,4.5579,3.3477,3.2357,7.2475,3.0794,2.2537,2.5637,9.8776,0,0,0,24.9968,0,0,0,60.5957,43.7856,42.7459,40.9706,70.6854,38.0616,37.5307,38.3417,149.7905,88.6048,80.8039,75.3017,131.0445,119.3548,107.9937,106.7821,105.8335,99.654,101.7446,175.1399,159.3237,141.3947,130.8444,112.23,113.1806,
AEE US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,81.1792,83.8376,85.4861,80.8258,77.3833,77.6437,78.9108,74.1408,79.8304,87.0602,86.9027,81.0487,87.1053,90.2747,101.2388,92.2746,100.7525,94.324,97.4954,88.0141,99.8272,111.3735,109.5445,100.0219,104.2124,81.7678,80.7713,107.2339,97.8699,95.4854,84.3373,83.8584,86.101,94.1005,95.2127,90.8459,93.7592,96.514,107.5966,99.0819,106.1845,107.8887,112.2371,107.6701,112.9405,113.8045,114.4275,97.9866,101.3027,97.9901,97.6463,97.8379,98.1355,96.599,93.1134,88.4446,86.8121,92.123,89.4416,87.1169,90.9857,94.5058,94.7586,91.5688,95.8121,98.7829,100.3426,96.8334,100.9336,105.0979,105.1549,100.0419,106.8849,108.3583,110.6172,104.2399,108.1297,113.683,113.5753,108.7886,114.9195,120.6728,119.102,112.6443,116.2486,
AAL US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,89.9083,83.1216,80.5528,79.6327,70.8977,67.5469,65.6377,65.7774,65.7211,68.6745,79.0774,87.5962,90.7991,93.678,90.5964,84.1111,87.3746,90.8752,115.4303,142.4169,197.3944,224.4567,252.8555,497.053,1377.0115,1377.0115,1377.0115,1377.0115,30282.6087,30282.6087,30282.6087,30282.6087,30282.6087,30282.6087,30282.6087,30282.6087,30282.6087,30282.6087,30282.6087,30282.6087,30282.6087,5646.0177,2059.0164,1448.1884,419.3451,439.2527,655.9639,1191.2206,1191.2206,1191.2206,1191.2206,1191.2206,1191.2206,1191.2206,1191.2206,1191.2206,1191.2206,1191.2206,1191.2206,1191.2206,1191.2206,1191.2206,1191.2206,1191.2206,1191.2206,1191.2206,1191.2206,1191.2206,1191.2206,1735.7991,419.5546,348.6019,876.7937,684.5876,516.8867,546.5444,364.8802,461.6561,529.8237,531.6101,643.1704,709.9508,669.1521,625.228,625.228,625.228,625.228,625.228,625.228,
AEP US  EQUITY,TOT_DEBT_TO_TOT_EQY,110.0443,104.1477,110.0049,107.6687,107.3138,103.2175,102.8648,115.6215,125.9966,123.3322,125.3221,123.1437,124.9727,124.9727,153.6085,139.8114,159.5966,154.1145,162.9787,164.7907,182.7017,171.9816,176.4768,171.3133,181.7634,156.2987,142.9357,177.1557,165.298,140.7524,166.2902,139.9143,145.4125,169.7265,182.7725,174.1884,172.7161,154.8778,144.3097,148.6133,141.3005,129.969,133.7414,130.9476,134.9636,133.382,144.7905,146.6201,154.6362,154.0923,154.3787,152.0853,153.9282,157.6699,166.7348,170.7868,134.5758,134.1333,133.505,138.9391,141.1928,136.6798,132.7072,133.5718,130.5379,120.4989,123.8732,123.6454,123.3342,120.4952,122.977,122.4305,123.2928,119.1778,118.9482,118.2715,118.2213,114.6278,118.0326,116.4425,118.5816,114.1115,113.7828,115.7753,117.3818,122.1415,126.1152,117.2701,119.8745,120.2387,124.4817,129.6812,130.6483,130.6534,131.7635,
AXP US  EQUITY,TOT_DEBT_TO_TOT_EQY,317.1932,315.0632,306.8613,326.5641,314.0666,304.9133,292.6126,282.2119,289.4606,291.6319,297.0859,278.9496,277.9499,286.4889,290.4883,286.0282,304.9113,301.6693,345.6536,320.9523,281.6423,304.1322,334.3812,289.4817,312.1197,298.2872,313.9268,274.8057,248.0783,234.1138,260.3048,240.1619,229.1717,230.455,259.0876,251.6557,266.0641,259.697,293.3333,276.6565,252.0974,445.6069,439.9848,434.7855,488.8592,507.8747,551.6411,559.8666,617.5364,637.75,662.3085,647.4503,607.6616,572.7215,583.0082,383.3143,415.1565,394.8361,379.578,552.879,495.79,444.3907,430.2526,366.6915,357.5776,361.4144,335.1814,304.4256,308.8493,309.5698,329.8051,309.6164,292.298,290.2581,309.5558,284.9076,288.2897,292.313,297.1751,261.443,261.485,242.8545,255.7587,240.7826,255.8517,227.2208,256.4314,263.8978,261.4923,242.4188,324.1455,276.9235,276.9242,268.3691,276.0117,
AIG US  EQUITY,TOT_DEBT_TO_TOT_EQY,121.8362,116.4049,110.3258,110.8746,120.466,119.0193,130.7011,124.3295,132.233,124.9128,139.793,161.1028,171.2926,168.0358,130.4036,131.7932,136.3628,139.2097,134.1397,140.1508,145.7324,145.355,152.1063,144.7934,151.7279,154.1453,165.6648,152.9987,160.6105,150.4583,164.0031,154.5726,158.488,173.9106,127.5911,133.7739,150.1357,146.9293,156.5883,153.7027,129.452,133.9426,146.566,143.5294,148.8077,153.3766,167.6805,163.6529,170.1767,184.5909,199.1375,221.5497,223.0576,294.672,329.4216,362.1169,296.8009,232.9313,148.8282,139.2402,133.7592,107.3587,93.6555,84.3187,75.5297,80.4376,67.8468,72.8435,69.9511,71.8981,48.9884,45.009,43.3797,42.4368,41.2349,37.8357,35.3782,33.2373,29.1008,29.5284,29.0132,30.8365,32.4232,35.8685,36.8126,36.1992,40.2196,41.1788,42.8018,42.5122,48.1524,53.0628,54.6693,58.4585,60.2698,
AMT US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,128.2232,168.0226,200.6069,193.9436,195.6025,198.3358,191.9482,206.2732,194.3182,196.5764,196.975,222.9884,215.8118,215.0613,78.3785,79.3878,81.6354,82.287,81.2154,80.734,146.0075,146.0075,146.0075,146.0075,212.1996,203.2243,214.1426,203.1905,237.5935,234.0096,244.6486,350.1135,403.2902,387.2422,317.0359,332.9331,358.7239,211.5294,220.0417,254.7411,255.0197,243.1653,236.1662,237.211,229.7304,221.8493,234.6301,233.3795,254.0148,266.9331,295.8814,308.9155,306.4698,,,,,,,,,,,,,,,,
AWK US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,117.6101,110.3649,134.372,122.8142,122.7945,129.136,147.1132,136.6005,134.09,136.9568,136.7762,139.444,135.9166,137.4853,137.8396,140.376,136.0827,139.2561,130.354,131.8701,124.4385,125.8783,125.3377,126.3887,122.9202,124.2551,122.4258,122.1182,120.459,121.119,121.1487,125.2718,123.0651,129.8475,132.9004,133.2234,130.9087,137.6389,138.2069,138.5958,135.3933,143.454,146.8905,145.8333,143.413,146.8452,
AMP US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,215.6433,202.3166,22.1145,23.8455,26.1681,33.4347,29.0726,28.3155,28.7802,28.9079,28.3192,25.8387,26.6192,27.5909,30.9662,31.3437,28.9589,29.0781,22.0992,18.9222,24.4112,28.4918,31.3282,73.097,24.9799,76.0509,76.7908,83.2989,83.2496,84.4065,82.8225,81.1882,83.5708,90.737,94.765,34.8787,97.0461,97.0859,103.3512,35.0564,108.489,117.9191,126.3462,124.3943,78.3307,76.1885,85.9918,86.3954,87.5542,86.656,85.1705,88.357,90,79.7585,79.0495,86.0952,
ABC US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,4121.4364,1537.8349,669.8436,787.1868,590.8297,346.6508,176.4475,189.5949,330.9099,209.0258,219.5583,64.4028,64.4028,214.749,82.759,159.0703,66.0327,62.3065,59.4755,56.8524,54.7988,64.4061,55.8441,59.1611,44.5446,42.9472,41.161,33.1419,33.1518,29.0892,23.0131,20.4937,22.2577,24.3691,24.1924,25.6427,26.4537,30.7695,29.3056,32.4842,39.6021,43.3862,41.5695,45.2675,43.8786,43.694,42.0505,42.773,43.3652,50.1977,47.9889,46.4033,45.4788,47.3594,42.8614,42.5236,47.6114,66.4126,63.8775,64.0326,56.8644,59.7333,59.51,57.7472,60.2052,80.958,65.1101,100.4595,101.9793,150.9543,209.0913,238.0105,566.6981,391.8621,204.8292,234.5116,196.6138,247.6664,176.1538,148.2628,166.729,161.3215,145.4668,145.4656,141.3195,147.6541,
AME US  EQUITY,TOT_DEBT_TO_TOT_EQY,274.2416,269.1775,237.5446,232.7217,193.467,174.8734,140.6802,140.675,140.675,113.0211,104.2862,173.5593,165.0203,187.0451,175.4098,175.9739,175.9739,175.9739,153.2865,145.0417,145.0417,145.0417,128.6211,121.0993,130.4048,136.8579,140.5228,130.4984,111.1756,104.8227,92.8309,114.3587,97.5098,94.3215,80.2162,71.7031,79.2156,79.6681,68.2432,61.7038,68.4549,68.0629,78.0017,72.0136,75.9569,71.5588,70.5384,63.8814,65.5327,67.7385,72.7777,70.6454,80.9681,84.9569,86.3259,82.5359,74.3661,71.4026,66.4751,67.2837,65.2828,66.3641,65.8241,57.557,60.9876,54.2603,61.5706,62.1321,65.9928,56.6105,57.3447,50.482,45.1099,44.3077,45.1215,43.02,46.8353,47.1965,52.9092,51.2484,48.2377,57.8255,59.5472,67.2906,63.8195,63.8689,71.9041,70.9272,66.8501,64.5339,53.9843,52.4618,49.4661,42.1389,62.0642,
AMGN US  EQUITY,TOT_DEBT_TO_TOT_EQY,12.9721,17.5705,14.7685,10.109,9.732,10.0238,9.2955,4.9063,8.7681,7.1001,12.1068,12.7592,15.1832,14.0111,12.8288,11.7701,11.589,10.7728,10.6664,9.7493,9.2615,8.1535,7.4794,6.929,6.4353,6.3232,6.1891,63.5743,64.6396,17.904,17.3389,16.6385,16.2932,15.7874,15.8826,15.7762,15.9483,15.6704,25.9325,20.7038,20.1573,19.2499,19.3487,51.5267,53.4474,50.8211,47.5216,37.0987,68.6866,66.921,62.5497,58.5582,60.2978,56.3534,44.7785,57.1343,53.7032,50.4681,46.7684,52.2136,50.6344,55.22,55.8052,43.6559,54.3843,60.5655,112.6071,113.4312,126.7114,133.0419,139.1868,122.5797,116.1261,125.1335,145.4019,140.8205,136.691,130.227,119.152,114.4684,116.2567,113.566,111.9147,119.6116,110.2512,114.7857,115.8025,111.2772,110.529,111.0056,140.0182,227.5352,231.3837,239.9261,271.432,
APH US  EQUITY,TOT_DEBT_TO_TOT_EQY,73.5758,61.777,57.4368,56.0622,53.4778,55.4317,63.0271,55.6244,55.6244,55.6244,55.6244,55.6244,55.6244,55.6244,55.6244,55.6244,55.6244,55.6244,55.6244,55.6244,55.6244,55.6244,2491.4339,1610.4503,1156.9925,682.4731,693.061,578.2939,422.3573,358.1349,385.8188,337.3287,290.0414,207.9616,167.8877,147.6361,119.1983,108.8171,93.2411,90.2549,82.0272,69.568,113.314,99.8089,87.3277,79.707,75.3509,70.6163,64.7415,63.1683,57.1293,69.6447,60.4751,52.6473,58.281,61.4101,53.7118,48.2287,42.7412,42.9456,39.4731,41.675,34.1481,40.8219,50.1392,56.7527,63.0327,61.6022,68.2049,65.8428,69.8759,67.0717,68.6319,70.1111,74.053,76.7859,78.1555,87.5343,90.4115,92.5953,88.939,89.6901,85.8193,83.713,79.3223,79.1674,80.8654,86.3,86.7387,86.6522,87.6144,81.6376,90.138,80.3913,87.8574,
APC US  EQUITY,TOT_DEBT_TO_TOT_EQY,74.2148,74.4907,74.0917,77.6516,75.5826,73.6789,73.8644,67.8015,76.0734,84.5288,87.5584,97.5422,86.2746,98.7572,115.297,126.4253,87.4741,93.2006,95.7782,99.1547,99.3491,64.4532,58.7091,65.892,59.954,63.7691,79.3401,86.5704,82.8251,80.5072,78.471,72.809,71.9354,66.6178,58.8208,56.7392,55.3273,47.4749,41.357,40.2746,36.549,34.7645,33.273,31.3836,28.8903,202.0476,185.3664,140.8101,106.8887,90.8939,90.1186,82.5719,76.681,68.3791,64.4132,69.015,64.4908,63.3143,62.4443,61.2402,58.2457,63.7107,60.6978,60.5628,59.182,66.4085,80.2297,72.6989,69.7058,65.9839,60.6389,62.9198,58.3028,58.3992,57.3573,64.8707,63.3573,65.275,67.6225,89.0726,82.9485,93.3908,101.3651,127.5491,107.3493,99.7863,98.8772,101.638,105.6223,111.8589,113.7708,139.5373,141.7399,148.5539,150.0228,
ADI US  EQUITY,TOT_DEBT_TO_TOT_EQY,14.3551,13.2738,12.5554,45.5274,43.1557,43.7389,42.2797,40.8925,38.873,36.183,33.138,31.6828,29.8061,30.2481,31.48,30.3339,8.1888,7.7056,7.0095,6.4201,1.3985,1.5487,53.3349,48.0391,45.9191,44.8544,42.6472,41.8251,41.2041,41.7573,44.0767,42.9885,41.9109,39.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.251,15.01,13.799,13.262,13.042,12.521,15.9773,25.3192,23.9595,23.3539,22.6461,21.9733,21.2739,19.7245,17.5696,16.99,18.7822,18.4034,18.1911,17.6926,57.2786,18.344,18.1625,17.5872,17.2393,17.1485,34.6546,35.5241,34.751,33.5328,71.713,129.3675,82.6294,77.2627,71.8498,65.9632,60.3824,57.6298,53.8134
